state,state_abbr,restriction_desc,restriction_type,Policy Type,restriction_date
Kentucky,KY,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Kentucky,KY,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Kentucky,KY,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-02-01 00:00:00
Kentucky,KY,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-01 00:00:00
Kentucky,KY,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-05 00:00:00
Kentucky,KY,First overall eviction moratorium start,start,Notification,2020-03-16 00:00:00
Kentucky,KY,First overall eviction moratorium end,end,Notification,2020-08-25 00:00:00
Kentucky,KY,First eviction initiation ban start,start,Notification,2020-04-01 00:00:00
Kentucky,KY,First eviction initiation ban end,end,Notification,2020-08-01 00:00:00
Kentucky,KY,First eviction hearing ban start,start,Notification,2020-03-16 00:00:00
Kentucky,KY,First eviction hearing ban end,end,Notification,2020-08-01 00:00:00
Kentucky,KY,First eviction enforcement ban start,start,Notification,2020-03-25 00:00:00
Kentucky,KY,First eviction enforcement ban end,end,Notification,2020-08-25 00:00:00
Kentucky,KY,Non-payment limitation start,start,Notification,2020-05-08 00:00:00
Kentucky,KY,Non-payment limitation end,end,Notification,2020-08-25 00:00:00
Kentucky,KY,CARES Act pleading start,start,Notification,2020-03-27 00:00:00
Kentucky,KY,CARES Act pleading end,end,Notification,2021-04-01 00:00:00
Kentucky,KY,CDC moratorium start,start,Notification,2020-09-04 00:00:00
Kentucky,KY,CDC moratorium end,end,Notification,2021-08-01 00:00:00
Kentucky,KY,Late Fee Ban Start,start,Notification,2020-03-06 00:00:00
Kentucky,KY,Late Fee Ban End,end,Notification,2020-09-04 00:00:00
Kentucky,KY,Utilities shutoff moratorium start,start,Notification,2020-05-08 00:00:00
Kentucky,KY,Utilities shutoff moratorium expiration,end,Notification,2020-11-06 00:00:00
Kentucky,KY,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-28 00:00:00
Kentucky,KY,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-05-19 00:00:00
Kentucky,KY,SNAP Waiver - Pandemic EBT during school year 2020-2021,start,Notification,2021-02-24 00:00:00
Kentucky,KY,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-25 00:00:00
Kentucky,KY,Allow audio-only telehealth,start,Notification,2020-03-18 00:00:00
Kentucky,KY,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-18 00:00:00
Kentucky,KY,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-11 00:00:00
Kentucky,KY,Resumed visitation in state prisons,end,Contact Reduction,2021-06-20 00:00:00
Kentucky,KY,Suspended elective medical procedures,start,Notification,2020-03-18 00:00:00
Kentucky,KY,Resumed elective medical procedures,end ,Notification,2020-05-06 00:00:00
Kentucky,KY,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-16 00:00:00
Kentucky,KY,Extended Benefits program activated,start,Notification,2020-05-17 00:00:00
Kentucky,KY,Extended Benefits program deactivated,end,Notification,2020-11-28 00:00:00
Kentucky,KY,20-week Extended Benefits program activated,start,Notification,2020-06-07 00:00:00
Kentucky,KY,20-week Extended Benefits program deactivated,end,Notification,2020-09-12 00:00:00
Louisiana,LA,State of emergency issued,start,Notification,2020-03-11 00:00:00
Louisiana,LA,Date closed K-12 public schools,start,Contact Reduction,2020-03-16 00:00:00
Louisiana,LA,Date banned visitors to nursing homes,start,Contact Reduction,2020-03-12 00:00:00
Louisiana,LA,Stay at home/ shelter in place,start,Contact Reduction,2020-03-23 00:00:00
Louisiana,LA,End/relax stay at home/shelter in place,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Closed other non-essential businesses,start,Contact Reduction,2020-03-23 00:00:00
Louisiana,LA,Began to reopen businesses,end,Contact Reduction,2020-05-01 00:00:00
Louisiana,LA,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-08-07 00:00:00
Louisiana,LA,Face mask mandate x2,start,Mask/Vaccine Mandate,2021-08-04 00:00:00
Louisiana,LA,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-01 00:00:00
Louisiana,LA,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-04-28 00:00:00
Louisiana,LA,Face mask mandate in schools for 2021-22 school year,start,Mask/Vaccine Mandate,2021-08-04 00:00:00
Louisiana,LA,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-04-28 00:00:00
Louisiana,LA,Ended face mask mandate x2,end,Mask/Vaccine Mandate,2021-10-27 00:00:00
Louisiana,LA,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-16 00:00:00
Louisiana,LA,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-16 00:00:00
Louisiana,LA,Closed restaurants except take out,start,Contact Reduction,2020-03-17 00:00:00
Louisiana,LA,Reopen restaurants,end,Contact Reduction,2020-05-01 00:00:00
Louisiana,LA,Closed gyms,start,Contact Reduction,2020-03-17 00:00:00
Louisiana,LA,Reopened gyms,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Closed movie theaters,start,Contact Reduction,2020-03-17 00:00:00
Louisiana,LA,Reopened movie theaters,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Closed Bars,start,Contact Reduction,2020-03-17 00:00:00
Louisiana,LA,Reopen bars,end,Contact Reduction,2020-06-05 00:00:00
Louisiana,LA,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Reopened religious gatherings,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Reopened other non-essential retail,end,Contact Reduction,2020-05-15 00:00:00
Louisiana,LA,Began to reclose bars,start,Contact Reduction,2020-07-13 00:00:00
Louisiana,LA,Closed bars (x2),start,Contact Reduction,2020-07-13 00:00:00
Louisiana,LA,Reopened bars (x2),end,Contact Reduction,2021-03-03 00:00:00
Louisiana,LA,Date vaccine allocation plan last updated,start,Notification,2021-03-03 00:00:00
Louisiana,LA,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-04 00:00:00
Louisiana,LA,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-04 00:00:00
Louisiana,LA,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-04 00:00:00
Louisiana,LA,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-02-08 00:00:00
Louisiana,LA,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-02-22 00:00:00
Louisiana,LA,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-22 00:00:00
Louisiana,LA,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-03-29 00:00:00
Louisiana,LA,First overall eviction moratorium start,start,Notification,2020-03-17 00:00:00
Louisiana,LA,First overall eviction moratorium end,end,Notification,2020-06-16 00:00:00
Louisiana,LA,First eviction hearing ban start,start,Notification,2020-03-17 00:00:00
Louisiana,LA,First eviction hearing ban end,end,Notification,2020-06-16 00:00:00
Louisiana,LA,Utilities shutoff moratorium start,start,Notification,2020-03-13 00:00:00
Louisiana,LA,Utilities shutoff moratorium expiration,end,Notification,2020-07-16 00:00:00
Louisiana,LA,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-27 00:00:00
Louisiana,LA,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-05-14 00:00:00
Louisiana,LA,SNAP Waiver - Temporary Suspension of Claims Collection,start,Notification,2020-04-13 00:00:00
Louisiana,LA,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-23 00:00:00
Louisiana,LA,Allow audio-only telehealth,start,Notification,2020-03-23 00:00:00
Louisiana,LA,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-13 00:00:00
Louisiana,LA,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-12 00:00:00
Louisiana,LA,Stopped legal visitation in state prisons,start,Contact Reduction,2020-03-12 00:00:00
Louisiana,LA,Resumed visitation in state prisons,end,Contact Reduction,2021-03-13 00:00:00
Louisiana,LA,Suspended elective medical procedures,start,Notification,2020-03-19 00:00:00
Louisiana,LA,Resumed elective medical procedures,end ,Notification,2020-04-27 00:00:00
Louisiana,LA,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-13 00:00:00
Louisiana,LA,Extended Benefits program activated,start,Notification,2020-05-10 00:00:00
Louisiana,LA,Extended Benefits program deactivated,end,Notification,2021-01-23 00:00:00
Louisiana,LA,Closed casinos,start,Contact Reduction,2020-03-17 00:00:00
Louisiana,LA,Reopened casinos,end,Contact Reduction,2020-05-18 00:00:00
Maine,ME,State of emergency issued,start,Notification,2020-03-15 00:00:00
Maine,ME,State of emergency lifted,end,Notification,2021-06-30 00:00:00
Maine,ME,Date closed K-12 public schools,start,Contact Reduction,2020-04-02 00:00:00
Maine,ME,Stay at home/ shelter in place,start,Contact Reduction,2020-04-02 00:00:00
Maine,ME,End/relax stay at home/shelter in place,end,Contact Reduction,2020-05-31 00:00:00
Maine,ME,Closed other non-essential businesses,start,Contact Reduction,2020-03-25 00:00:00
Maine,ME,Began to reopen businesses,end,Contact Reduction,2020-05-01 00:00:00
Maine,ME,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-05-01 00:00:00
Maine,ME,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-01 00:00:00
Maine,ME,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-24 00:00:00
Maine,ME,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-05-24 00:00:00
Maine,ME,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-18 00:00:00
Maine,ME,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-18 00:00:00
Maine,ME,Closed restaurants except take out,start,Contact Reduction,2020-03-18 00:00:00
Maine,ME,Reopen restaurants,end,Contact Reduction,2020-06-01 00:00:00
Maine,ME,Closed gyms,start,Contact Reduction,2020-03-25 00:00:00
Maine,ME,Reopened gyms,end,Contact Reduction,2020-06-17 00:00:00
Maine,ME,Closed movie theaters,start,Contact Reduction,2020-03-25 00:00:00
Maine,ME,Reopened movie theaters,end,Contact Reduction,2020-07-01 00:00:00
Maine,ME,Closed Bars,start,Contact Reduction,2020-03-18 00:00:00
Maine,ME,Reopen bars,end,Contact Reduction,2021-03-26 00:00:00
Maine,ME,Reopened hair salons/barber shops,end,Contact Reduction,2020-06-17 00:00:00
Maine,ME,Reopened religious gatherings,end,Contact Reduction,2020-05-29 00:00:00
Maine,ME,Reopened other non-essential retail,end,Contact Reduction,2020-06-01 00:00:00
Maine,ME,Allowed businesses to reopen overnight,end,Contact Reduction,2021-02-01 00:00:00
Maine,ME,Mandate quarantine for those entering the state from specific settings,start,Contact Reduction,2020-06-12 00:00:00
Maine,ME,Mandate quarantine for all individuals entering the state,start,Contact Reduction,2020-04-03 00:00:00
Maine,ME,Date all mandated quarantines ended,end,Contact Reduction,2021-05-01 00:00:00
Maine,ME,Date vaccine allocation plan last updated,start,Notification,2021-02-26 00:00:00
Maine,ME,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Maine,ME,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Maine,ME,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Maine,ME,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-03-03 00:00:00
Maine,ME,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-03-03 00:00:00
Maine,ME,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
Maine,ME,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-01 00:00:00
Maine,ME,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-03-03 00:00:00
Maine,ME,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-07 00:00:00
Maine,ME,First overall eviction moratorium start,start,Notification,2020-03-18 00:00:00
Maine,ME,First overall eviction moratorium end,end,Notification,2020-08-03 00:00:00
Maine,ME,First eviction hearing ban start,start,Notification,2020-03-18 00:00:00
Maine,ME,First eviction hearing ban end,end,Notification,2020-08-03 00:00:00
Maine,ME,First eviction enforcement ban start,start,Notification,2020-04-16 00:00:00
Maine,ME,First eviction enforcement ban end,end,Notification,2020-08-03 00:00:00
Maine,ME,Non-payment limitation start,start,Notification,2020-04-16 00:00:00
Maine,ME,Non-payment limitation end,end,Notification,2020-08-03 00:00:00
Maine,ME,Utilities shutoff moratorium start,start,Notification,2020-03-16 00:00:00
Maine,ME,Utilities shutoff moratorium expiration,end,Notification,2020-11-01 00:00:00
Maine,ME,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-28 00:00:00
Maine,ME,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-05-05 00:00:00
Maine,ME,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-04-07 00:00:00
Maine,ME,Allow audio-only telehealth,start,Notification,2020-03-20 00:00:00
Maine,ME,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-20 00:00:00
Maine,ME,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-14 00:00:00
Maine,ME,Resumed visitation in state prisons,end,Contact Reduction,2020-07-13 00:00:00
Maine,ME,Stopped visitation in state prisons x2,start,Contact Reduction,2020-11-01 00:00:00
Maine,ME,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-15 00:00:00
Maine,ME,Extended Benefits program activated,start,Notification,2020-05-10 00:00:00
Maine,ME,Extended Benefits program deactivated,end,Notification,2020-11-14 00:00:00
Maine,ME,Patients can receive 14-28 take-home doses of opioid medication,start,Notification,2020-03-24 00:00:00
Maryland,MD,State of emergency issued,start,Notification,2020-03-05 00:00:00
Maryland,MD,State of emergency lifted,end,Notification,2021-07-01 00:00:00
Maryland,MD,Date closed K-12 public schools,start,Contact Reduction,2020-03-16 00:00:00
Maryland,MD,Closed day cares,start,Contact Reduction,2020-03-30 00:00:00
